PID,USER,PR,NI,VIRT,RES,SHR,S,%CPU,%MEM,TIME+,COMMAND
7956,aleja,20,0,498908,22148,12672,S,"9,0","0,3",2:03.79,ekf_localizatio
8209,aleja,20,0,871268,42520,16760,S,"7,0","0,6",2:34.68,nodo_pid.py
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",1:58.95,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:19.32,twist_mux
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.85,rostopic
5757,aleja,20,0,357720,44900,16824,S,"1,0","0,6",0:03.60,roscore
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.36,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.52,roslaunch
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.33,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.83,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"8,9","0,6",2:34.77,nodo_pid.py
5766,aleja,20,0,1280912,44432,16516,S,"5,9","0,6",1:59.01,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"5,9","0,3",1:19.38,twist_mux
7956,aleja,20,0,498908,22148,12672,R,"5,9","0,3",2:03.85,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,S,"4,0","0,3",1:40.53,robot_state_pub
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.86,rostopic
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.36,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.52,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.60,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.33,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.83,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"8,0","0,6",2:34.85,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"7,0","0,3",2:03.92,ekf_localizatio
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:19.44,twist_mux
7963,aleja,20,0,369172,24976,14984,S,"5,0","0,3",1:40.58,robot_state_pub
5766,aleja,20,0,1280912,44432,16516,S,"4,0","0,6",1:59.05,rosmaster
7927,aleja,20,0,357992,45016,16424,S,"1,0","0,6",0:02.84,roslaunch
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.36,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.52,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.86,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.60,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.33,acpid
7956,aleja,20,0,498908,22148,12672,S,"8,0","0,3",2:04.00,ekf_localizatio
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:19.50,twist_mux
8209,aleja,20,0,871268,42520,16760,S,"6,0","0,6",2:34.91,nodo_pid.py
5766,aleja,20,0,1280912,44432,16516,S,"5,0","0,6",1:59.10,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"4,0","0,3",1:40.62,robot_state_pub
8182,aleja,20,0,357588,44880,16692,S,"1,0","0,6",0:02.53,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.87,rostopic
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.36,rosout
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.60,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.33,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.84,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"12,0","0,6",2:35.03,nodo_pid.py
7963,aleja,20,0,369172,24976,14984,S,"10,0","0,3",1:40.72,robot_state_pub
7956,aleja,20,0,498908,22148,12672,S,"9,0","0,3",2:04.09,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",1:59.17,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"7,0","0,3",1:19.57,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"2,0","0,3",0:02.38,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.53,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.87,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.60,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.33,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.84,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"10,9","0,6",2:35.14,nodo_pid.py
7963,aleja,20,0,369172,24976,14984,S,"8,9","0,3",1:40.81,robot_state_pub
7956,aleja,20,0,498908,22148,12672,S,"6,9","0,3",2:04.16,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"5,9","0,6",1:59.23,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"4,0","0,3",1:19.61,twist_mux
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.88,rostopic
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.38,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.53,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.60,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.33,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.84,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"10,0","0,6",2:35.24,nodo_pid.py
7967,aleja,20,0,422780,19248,10136,S,"9,0","0,3",1:19.70,twist_mux
7956,aleja,20,0,498908,22148,12672,S,"9,0","0,3",2:04.25,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",1:59.30,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"6,0","0,3",1:40.87,robot_state_pub
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.89,rostopic
5757,aleja,20,0,357720,44900,16824,S,"1,0","0,6",0:03.61,roscore
7927,aleja,20,0,357992,45016,16424,S,"1,0","0,6",0:02.85,roslaunch
5777,aleja,20,0,348884,19324,10216,R,"0,0","0,3",0:02.38,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.53,roslaunch
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.33,acpid
7967,aleja,20,0,422780,19248,10136,S,"13,0","0,3",1:19.83,twist_mux
8209,aleja,20,0,871268,42520,16760,S,"10,0","0,6",2:35.34,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"10,0","0,3",2:04.35,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",1:59.36,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"6,0","0,3",1:40.93,robot_state_pub
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.38,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.53,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.89,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.61,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.33,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.85,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"10,0","0,6",2:35.44,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"8,0","0,3",2:04.43,ekf_localizatio
7967,aleja,20,0,422780,19248,10136,S,"7,0","0,3",1:19.90,twist_mux
5766,aleja,20,0,1280912,44432,16516,S,"5,0","0,6",1:59.41,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"5,0","0,3",1:40.98,robot_state_pub
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.90,rostopic
5757,aleja,20,0,357720,44900,16824,S,"1,0","0,6",0:03.62,roscore
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.38,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.53,roslaunch
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.33,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.85,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"15,0","0,6",2:35.59,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"12,0","0,3",2:04.55,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",1:59.47,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"6,0","0,3",1:41.04,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:19.96,twist_mux
8182,aleja,20,0,357588,44880,16692,S,"1,0","0,6",0:02.54,roslaunch
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.38,rosout
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.90,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.62,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.33,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.85,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"10,9","0,6",2:35.70,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"7,9","0,3",2:04.63,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,S,"6,9","0,3",1:41.11,robot_state_pub
5766,aleja,20,0,1280912,44432,16516,S,"5,9","0,6",1:59.53,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:20.01,twist_mux
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.91,rostopic
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.38,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.54,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.62,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.33,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.85,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"12,0","0,6",2:35.82,nodo_pid.py
7963,aleja,20,0,369172,24976,14984,S,"8,0","0,3",1:41.19,robot_state_pub
7956,aleja,20,0,498908,22148,12672,S,"8,0","0,3",2:04.71,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",1:59.60,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:20.07,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.38,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.54,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.91,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.62,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.33,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.85,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"13,0","0,6",2:35.95,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"10,0","0,3",2:04.81,ekf_localizatio
7967,aleja,20,0,422780,19248,10136,S,"9,0","0,3",1:20.16,twist_mux
7963,aleja,20,0,369172,24976,14984,S,"7,0","0,3",1:41.26,robot_state_pub
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",1:59.66,rosmaster
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.38,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.54,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.91,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.62,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.33,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.85,roslaunch
7967,aleja,20,0,422780,19248,10136,S,"10,0","0,3",1:20.26,twist_mux
8209,aleja,20,0,871268,42520,16760,S,"10,0","0,6",2:36.05,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"9,0","0,3",2:04.90,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,S,"8,0","0,3",1:41.34,robot_state_pub
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",1:59.72,rosmaster
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.38,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.54,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.91,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.62,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.33,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.85,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"10,0","0,6",2:36.15,nodo_pid.py
7967,aleja,20,0,422780,19248,10136,S,"8,0","0,3",1:20.34,twist_mux
7956,aleja,20,0,498908,22148,12672,R,"8,0","0,3",2:04.98,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",1:59.79,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"7,0","0,3",1:41.41,robot_state_pub
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.92,rostopic
5757,aleja,20,0,357720,44900,16824,S,"1,0","0,6",0:03.63,roscore
7927,aleja,20,0,357992,45016,16424,S,"1,0","0,6",0:02.86,roslaunch
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.38,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.54,roslaunch
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.33,acpid
8209,aleja,20,0,871268,42520,16760,S,"9,9","0,6",2:36.25,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"8,9","0,3",2:05.07,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,R,"6,9","0,3",1:41.48,robot_state_pub
5766,aleja,20,0,1280912,44432,16516,S,"5,9","0,6",1:59.85,rosmaster
7967,aleja,20,0,422780,19248,10136,R,"5,9","0,3",1:20.40,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.38,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.54,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.92,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.63,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.33,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.86,roslaunch
7956,aleja,20,0,498908,22148,12672,S,"13,0","0,3",2:05.20,ekf_localizatio
8209,aleja,20,0,871268,42520,16760,S,"11,0","0,6",2:36.36,nodo_pid.py
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",1:59.91,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"5,0","0,3",1:41.53,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:20.45,twist_mux
8182,aleja,20,0,357588,44880,16692,S,"1,0","0,6",0:02.55,roslaunch
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.38,rosout
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.92,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.63,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.33,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.86,roslaunch
7956,aleja,20,0,498908,22148,12672,S,"14,0","0,3",2:05.34,ekf_localizatio
8209,aleja,20,0,871268,42520,16760,S,"12,0","0,6",2:36.48,nodo_pid.py
7967,aleja,20,0,422780,19248,10136,S,"9,0","0,3",1:20.54,twist_mux
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",1:59.97,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"6,0","0,3",1:41.59,robot_state_pub
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.93,rostopic
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.38,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.55,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.63,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.33,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.86,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"17,0","0,6",2:36.65,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"11,0","0,3",2:05.45,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",2:00.03,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"6,0","0,3",1:41.65,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"4,0","0,3",1:20.58,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.38,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.55,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.93,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.63,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.33,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.86,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"16,0","0,6",2:36.81,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"11,0","0,3",2:05.56,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",2:00.10,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"6,0","0,3",1:41.71,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:20.64,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.38,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.55,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.93,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.63,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.33,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.86,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"13,0","0,6",2:36.94,nodo_pid.py
7963,aleja,20,0,369172,24976,14984,S,"8,0","0,3",1:41.79,robot_state_pub
7956,aleja,20,0,498908,22148,12672,S,"8,0","0,3",2:05.64,ekf_localizatio
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:20.69,twist_mux
5766,aleja,20,0,1280912,44432,16516,S,"4,0","0,6",2:00.14,rosmaster
7927,aleja,20,0,357992,45016,16424,S,"1,0","0,6",0:02.87,roslaunch
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.38,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.55,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.93,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.63,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.33,acpid
8209,aleja,20,0,871268,42520,16760,S,"10,9","0,6",2:37.05,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"9,9","0,3",2:05.74,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,S,"6,9","0,3",1:41.86,robot_state_pub
5766,aleja,20,0,1280912,44432,16516,S,"5,9","0,6",2:00.20,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:20.74,twist_mux
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.94,rostopic
5757,aleja,20,0,357720,44900,16824,S,"1,0","0,6",0:03.64,roscore
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.38,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.55,roslaunch
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.33,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.87,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"14,0","0,6",2:37.19,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"12,0","0,3",2:05.86,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",2:00.27,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"7,0","0,3",1:41.93,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:20.79,twist_mux
7927,aleja,20,0,357992,45016,16424,S,"1,0","0,6",0:02.88,roslaunch
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.38,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.55,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.94,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.64,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.33,acpid
8209,aleja,20,0,871268,42520,16760,R,"15,0","0,6",2:37.34,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"8,0","0,3",2:05.94,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,S,"7,0","0,3",1:42.00,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:20.85,twist_mux
5766,aleja,20,0,1280912,44432,16516,S,"5,0","0,6",2:00.32,rosmaster
5777,aleja,20,0,348884,19324,10216,S,"1,0","0,3",0:02.39,rosout
8182,aleja,20,0,357588,44880,16692,S,"1,0","0,6",0:02.56,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.94,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.64,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.33,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.88,roslaunch
8209,aleja,20,0,871268,42520,16760,R,"12,0","0,6",2:37.46,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"12,0","0,3",2:06.06,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",2:00.39,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"6,0","0,3",1:42.06,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:20.91,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.39,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.56,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.94,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.64,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.33,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.88,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"13,0","0,6",2:37.59,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"12,0","0,3",2:06.18,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,S,"8,0","0,3",1:42.14,robot_state_pub
5766,aleja,20,0,1280912,44432,16516,S,"5,0","0,6",2:00.44,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:20.96,twist_mux
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.95,rostopic
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.39,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.56,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.64,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.33,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.88,roslaunch
7956,aleja,20,0,498908,22148,12672,S,"10,9","0,3",2:06.29,ekf_localizatio
8209,aleja,20,0,871268,42520,16760,S,"9,9","0,6",2:37.69,nodo_pid.py
7963,aleja,20,0,369172,24976,14984,S,"7,9","0,3",1:42.22,robot_state_pub
5766,aleja,20,0,1280912,44432,16516,S,"6,9","0,6",2:00.51,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:21.01,twist_mux
581,root,20,0,2548,708,636,S,"1,0","0,0",0:00.34,acpid
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.39,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.56,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.95,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.64,roscore
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.88,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"11,0","0,6",2:37.80,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"11,0","0,3",2:06.40,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,S,"8,0","0,3",1:42.30,robot_state_pub
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",2:00.57,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:21.06,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.39,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.56,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.95,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.64,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.88,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"13,0","0,6",2:37.93,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"9,0","0,3",2:06.49,ekf_localizatio
7967,aleja,20,0,422780,19248,10136,S,"8,0","0,3",1:21.14,twist_mux
7963,aleja,20,0,369172,24976,14984,S,"7,0","0,3",1:42.37,robot_state_pub
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",2:00.63,rosmaster
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.39,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.56,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.95,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.64,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.34,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.88,roslaunch
7956,aleja,20,0,498908,22148,12672,S,"12,0","0,3",2:06.61,ekf_localizatio
8209,aleja,20,0,871268,42520,16760,S,"11,0","0,6",2:38.04,nodo_pid.py
5766,aleja,20,0,1280912,44432,16516,S,"8,0","0,6",2:00.71,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"8,0","0,3",1:42.45,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:21.20,twist_mux
5757,aleja,20,0,357720,44900,16824,S,"1,0","0,6",0:03.65,roscore
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.39,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.56,roslaunch
